Gene ID	Gene Symbol	Transcript ID	Gene Tax ID	miRNA	Site Type	UTR_start	UTR end	context++ score	context++ score percentile	weighted context++ score	weighted context++ score percentile
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-13b-3p	1	97	103	-0.450	53	-0.450	63
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-6-3p	1	97	103	-0.450	49	-0.450	59
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-2b-3p	1	97	103	-0.450	52	-0.450	62
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-13a-3p	1	97	103	-0.450	53	-0.450	63
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-5-3p	1	97	103	-0.450	53	-0.450	62
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-2a-3p	1	97	103	-0.450	52	-0.450	62
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-308-3p	1	97	103	-0.520	60	-0.520	69
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-11-3p	1	97	103	-0.500	54	-0.500	64
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-2c-3p	1	97	103	-0.450	52	-0.450	62
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-277-3p	1	163	169	-0.539	57	-0.539	73
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-263a-5p	2	352	358	-0.412	68	-0.412	79
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-1-3p	1	356	362	-0.499	63	-0.498	73
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-277-3p	3	510	517	-0.859	79	-0.853	88
FBgn0261588	pdm3	FBtr0302918	7227	dme-miR-375-3p	1	791	797	-0.589	52	-0.475	69
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-4968-5p	2	851	857	-0.020	5	-0.013	23
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-980-3p	2	851	857	-0.058	27	-0.039	39
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-987-5p	3	1301	1308	-0.352	49	-0.174	50
FBgn0016694	Pdp1	FBtr0306535	7227	dme-bantam-3p	1	1824	1830	-0.366	70	-0.093	57
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-1007-3p	2	2168	2174	-0.023	29	-0.005	18
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-137-3p	2	2260	2266	-0.439	50	-0.086	30
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-1010-3p	3	2362	2369	-0.660	87	-0.121	63
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-316-5p	1	3177	3183	-0.751	74	-0.113	34
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-33-5p	1	3689	3695	-0.376	61	-0.046	31
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-1000-5p	1	4372	4378	-0.476	58	-0.041	22
FBgn0016694	Pdp1	FBtr0306535	7227	dme-miR-33-5p	1	4407	4413	-0.438	69	-0.001	4
FBgn0260012	pds5	FBtr0087974	7227	dme-miR-999-3p	2	76	82	-0.587	71	-0.587	84
FBgn0260012	pds5	FBtr0087974	7227	dme-miR-314-3p	1	394	400	-0.548	82	-0.431	82
FBgn0085484	Pdxk	FBtr0112761	7227	dme-miR-1000-5p	3	87	94	-1.673	98	-1.671	99
FBgn0265778	PDZ-GEF	FBtr0333242	7227	dme-miR-263b-5p	1	56	62	-0.383	58	-0.383	72
FBgn0265778	PDZ-GEF	FBtr0333242	7227	dme-miR-307a-3p	2	73	79	-0.436	81	-0.436	88
FBgn0265778	PDZ-GEF	FBtr0079249	7227	dme-miR-315-5p	2	146	152	-0.427	37	-0.427	62
FBgn0265778	PDZ-GEF	FBtr0079249	7227	dme-miR-263b-5p	1	202	208	-0.425	63	-0.425	76
FBgn0265778	PDZ-GEF	FBtr0079249	7227	dme-miR-307a-3p	2	219	225	-0.497	85	-0.497	91
FBgn0265778	PDZ-GEF	FBtr0333242	7227	dme-miR-314-3p	1	643	649	-0.333	63	-0.308	74
FBgn0265778	PDZ-GEF	FBtr0333242	7227	dme-miR-305-5p	2	774	780	-0.474	50	-0.427	66
FBgn0265778	PDZ-GEF	FBtr0079249	7227	dme-miR-314-3p	1	789	795	-0.310	61	-0.287	72
FBgn0265778	PDZ-GEF	FBtr0079249	7227	dme-miR-305-5p	2	920	926	-0.430	44	-0.387	62
FBgn0265778	PDZ-GEF	FBtr0333242	7227	dme-miR-284-3p	3	1056	1063	-0.030	25	-0.026	41
FBgn0265778	PDZ-GEF	FBtr0079249	7227	dme-miR-284-3p	3	1202	1209	-0.030	25	-0.026	41
FBgn0003053	peb	FBtr0100265	7227	dme-miR-iab-4-3p	3	76	83	-0.295	63	-0.295	77
FBgn0003053	peb	FBtr0100265	7227	dme-miR-9b-5p	2	80	86	-0.645	66	-0.645	80
FBgn0003053	peb	FBtr0100265	7227	dme-miR-9a-5p	2	80	86	-0.665	65	-0.665	80
FBgn0003053	peb	FBtr0100265	7227	dme-miR-9c-5p	2	80	86	-0.665	65	-0.665	80
FBgn0003053	peb	FBtr0100265	7227	dme-miR-315-5p	3	397	404	-0.205	13	-0.135	32
FBgn0003053	peb	FBtr0100265	7227	dme-miR-281-3p	1	544	550	-0.453	69	-0.269	65
FBgn0003053	peb	FBtr0100265	7227	dme-miR-316-5p	2	553	559	-0.410	45	-0.245	51
FBgn0003053	peb	FBtr0100265	7227	dme-miR-137-3p	1	912	918	-0.367	42	-0.195	44
FBgn0003053	peb	FBtr0100265	7227	dme-miR-9b-5p	2	919	925	-0.458	51	-0.240	48
FBgn0003053	peb	FBtr0100265	7227	dme-miR-9a-5p	2	919	925	-0.648	63	-0.329	55
FBgn0003053	peb	FBtr0100265	7227	dme-miR-9c-5p	2	919	925	-0.548	55	-0.283	51
FBgn0003053	peb	FBtr0100265	7227	dme-miR-375-3p	1	1090	1096	-0.462	37	-0.233	41
FBgn0003053	peb	FBtr0100265	7227	dme-miR-252-5p	2	1106	1112	-0.183	22	-0.097	34
FBgn0003053	peb	FBtr0100265	7227	dme-miR-252-5p	3	1129	1136	-0.188	22	-0.099	34
FBgn0003053	peb	FBtr0100265	7227	dme-miR-1002-5p	1	1130	1136	-0.258	38	-0.134	42
FBgn0003053	peb	FBtr0100265	7227	dme-miR-252-5p	3	1149	1156	-0.164	20	-0.087	32
FBgn0003053	peb	FBtr0100265	7227	dme-miR-1002-5p	1	1150	1156	-0.251	37	-0.131	41
FBgn0003053	peb	FBtr0100265	7227	dme-miR-316-5p	1	1171	1177	-0.401	45	-0.204	46
FBgn0032482	Pect	FBtr0080439	7227	dme-miR-305-5p	2	190	196	-0.674	70	-0.674	83
FBgn0053198	pen-2	FBtr0340331	7227	dme-miR-283-5p	3	31	38	-1.898	97	-1.735	99
FBgn0053198	pen-2	FBtr0340331	7227	dme-miR-987-5p	1	191	197	-0.524	67	-0.026	26
FBgn0053198	pen-2	FBtr0340331	7227	dme-miR-280-5p	1	378	384	-0.434	41	-0.021	14
FBgn0053198	pen-2	FBtr0340331	7227	dme-miR-316-5p	2	771	777	-0.800	77	-0.028	21
FBgn0004401	Pep	FBtr0075198	7227	dme-miR-971-3p	3	422	429	-0.598	75	-0.597	86
FBgn0004401	Pep	FBtr0075198	7227	dme-bantam-3p	2	816	822	-0.020	13	-0.020	40
FBgn0003068	per	FBtr0070477	7227	dme-bantam-3p	1	322	328	-0.493	78	-0.493	85
FBgn0022770	Peritrophin-A	FBtr0308243	7227	dme-miR-34-5p	1	242	248	-0.031	22	-0.031	35
FBgn0022770	Peritrophin-A	FBtr0308243	7227	dme-miR-4968-5p	2	355	361	-0.121	35	-0.121	52
FBgn0022770	Peritrophin-A	FBtr0308243	7227	dme-miR-980-3p	2	355	361	-0.020	5	-0.020	29
FBgn0022770	Peritrophin-A	FBtr0308243	7227	dme-miR-263b-5p	2	362	368	-0.020	7	-0.020	26
FBgn0031969	pes	FBtr0300183	7227	dme-miR-124-3p	1	113	119	-0.386	59	-0.386	71
FBgn0031969	pes	FBtr0300183	7227	dme-miR-87-3p	2	146	152	-0.445	68	-0.445	79
FBgn0031969	pes	FBtr0300183	7227	dme-miR-263b-5p	3	289	296	-0.912	92	-0.912	95
FBgn0031969	pes	FBtr0300183	7227	dme-miR-87-3p	2	553	559	-0.334	57	-0.332	72
FBgn0031969	pes	FBtr0300183	7227	dme-miR-2a-2/2c	1	704	710	-0.584	87	-0.577	91
FBgn0031969	pes	FBtr0300183	7227	dme-miR-5-5p	1	733	739	-0.312	56	-0.304	71
FBgn0031969	pes	FBtr0300183	7227	dme-miR-2500-5p	3	733	740	-0.643	82	-0.621	88
FBgn0031969	pes	FBtr0300183	7227	dme-miR-994-5p	3	733	740	-0.643	79	-0.621	86
FBgn0031969	pes	FBtr0300183	7227	dme-miR-190-5p	2	851	857	-0.818	76	-0.374	58
FBgn0032407	Pex19	FBtr0080326	7227	dme-miR-263b-5p	2	30	36	-1.262	97	-1.262	98
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-969-5p	2	32	38	-0.714	89	-0.714	93
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-11-3p	1	65	71	-0.825	83	-0.825	87
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-2c-3p	1	65	71	-0.775	81	-0.775	85
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-13b-3p	1	65	71	-0.835	85	-0.835	89
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-6-3p	1	65	71	-0.805	81	-0.805	85
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-2b-3p	1	65	71	-0.775	81	-0.775	85
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-13a-3p	1	65	71	-0.835	85	-0.835	89
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-5-3p	1	65	71	-0.905	89	-0.905	92
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-2a-3p	1	65	71	-0.775	81	-0.775	85
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-308-3p	1	65	71	-0.775	83	-0.775	86
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-13b-3p	1	214	220	-0.702	78	-0.702	82
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-6-3p	1	214	220	-0.822	83	-0.822	86
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-2b-3p	1	214	220	-0.892	87	-0.892	90
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-13a-3p	1	214	220	-0.702	78	-0.702	82
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-5-3p	1	214	220	-0.652	74	-0.652	79
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-2a-3p	1	214	220	-0.892	87	-0.892	90
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-308-3p	1	214	220	-0.712	78	-0.712	82
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-11-3p	1	214	220	-0.662	71	-0.662	77
FBgn0035922	Pex7	FBtr0076568	7227	dme-miR-2c-3p	1	214	220	-0.892	87	-0.892	90
FBgn0038976	Pfdn5	FBtr0301486	7227	dme-miR-277-3p	3	69	76	-2.101	98	-0.120	37
FBgn0003071	Pfk	FBtr0088422	7227	dme-miR-314-3p	2	87	93	-0.619	86	-0.619	91
FBgn0003071	Pfk	FBtr0088422	7227	dme-miR-281-3p	3	177	184	-0.926	91	-0.926	95
FBgn0003071	Pfk	FBtr0088422	7227	dme-miR-210-3p.1	1	230	236	-0.603	77	-0.560	86
FBgn0003071	Pfk	FBtr0088422	7227	dme-miR-970-3p	3	274	281	-0.692	86	-0.281	72
FBgn0003071	Pfk	FBtr0088422	7227	dme-miR-314-3p	3	317	324	-0.445	75	-0.190	61
FBgn0003071	Pfk	FBtr0088422	7227	dme-miR-375-3p	1	479	485	-0.603	54	-0.249	43
FBgn0003071	Pfk	FBtr0088422	7227	dme-miR-280-5p	3	554	561	-0.482	47	-0.201	45
FBgn0027621	Pfrx	FBtr0074713	7227	dme-miR-976-3p	1	41	47	-0.323	67	-0.323	78
FBgn0027621	Pfrx	FBtr0074713	7227	dme-miR-1002-5p	3	270	277	-0.596	83	-0.596	89
FBgn0027621	Pfrx	FBtr0074713	7227	dme-miR-968-5p	1	270	276	-0.431	66	-0.431	76
FBgn0027621	Pfrx	FBtr0074713	7227	dme-miR-252-5p	1	271	277	-0.749	82	-0.749	89
FBgn0027621	Pfrx	FBtr0074713	7227	dme-miR-987-5p	1	337	343	-0.373	52	-0.373	71
FBgn0023517	Pgam5	FBtr0070366	7227	dme-miR-137-3p	2	30	36	-0.899	81	-0.899	91
FBgn0035004	Pgam5-2	FBtr0072356	7227	dme-miR-4-3p	1	357	363	-0.594	70	-0.323	62
FBgn0031530	pgant2	FBtr0077592	7227	dme-miR-284-3p	3	156	163	-0.377	69	-0.377	83
FBgn0031530	pgant2	FBtr0077592	7227	dme-miR-252-5p	2	330	336	-0.377	50	-0.377	68
FBgn0031530	pgant2	FBtr0077592	7227	dme-miR-14-3p	1	336	342	-0.598	72	-0.598	80
FBgn0031530	pgant2	FBtr0077592	7227	dme-miR-4968-5p	2	420	426	-0.535	86	-0.535	92
FBgn0031530	pgant2	FBtr0077592	7227	dme-miR-980-3p	2	420	426	-0.425	77	-0.425	86
FBgn0031530	pgant2	FBtr0077592	7227	dme-miR-252-5p	3	583	590	-0.666	78	-0.636	85
FBgn0031530	pgant2	FBtr0077592	7227	dme-miR-1002-5p	1	584	590	-0.360	55	-0.345	70
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-2b-3p	1	69	75	-0.798	83	-0.798	87
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-13a-3p	1	69	75	-0.758	81	-0.758	85
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-5-3p	1	69	75	-0.758	82	-0.758	85
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-2a-3p	1	69	75	-0.798	83	-0.798	87
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-308-3p	1	69	75	-0.758	81	-0.758	85
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-11-3p	1	69	75	-0.818	82	-0.818	86
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-2c-3p	1	69	75	-0.798	83	-0.798	87
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-13b-3p	1	69	75	-0.758	81	-0.758	85
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-6-3p	1	69	75	-0.828	83	-0.828	87
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-283-5p	2	71	77	-0.690	70	-0.690	82
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-1017-3p	2	341	347	-0.431	67	-0.421	77
FBgn0027558	pgant3	FBtr0089061	7227	dme-miR-252-5p	2	445	451	-0.425	56	-0.416	71
FBgn0001970	Pgant35A	FBtr0080629	7227	dme-miR-310-3p	1	30	36	-0.813	89	-0.813	93
FBgn0001970	Pgant35A	FBtr0080629	7227	dme-miR-312-3p	1	30	36	-0.843	88	-0.843	92
FBgn0001970	Pgant35A	FBtr0080629	7227	dme-miR-92b-3p	1	30	36	-0.833	89	-0.833	93
FBgn0001970	Pgant35A	FBtr0080629	7227	dme-miR-311-3p	1	30	36	-0.823	89	-0.823	93
FBgn0001970	Pgant35A	FBtr0080629	7227	dme-miR-92a-3p	1	30	36	-0.793	87	-0.793	92
FBgn0001970	Pgant35A	FBtr0080629	7227	dme-miR-313-3p	1	30	36	-0.803	87	-0.803	92
FBgn0001970	Pgant35A	FBtr0080629	7227	dme-miR-14-3p	1	39	45	-0.852	87	-0.852	91
FBgn0001970	Pgant35A	FBtr0080629	7227	dme-miR-193-3p	1	81	87	-0.494	90	-0.494	93
FBgn0001970	Pgant35A	FBtr0080629	7227	dme-miR-8-3p	2	83	89	-1.194	96	-1.194	98
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-7-5p	2	229	235	-0.473	66	-0.472	75
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-1011-3p	3	379	386	-0.338	46	-0.331	65
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-277-3p	1	391	397	-0.484	52	-0.474	69
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-190-5p	1	694	700	-0.562	53	-0.374	58
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-190-5p	1	795	801	-0.565	53	-0.330	54
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-277-3p	3	970	977	-0.952	83	-0.400	64
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-87-3p	3	1063	1070	-0.333	57	-0.157	57
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-315-5p	3	1128	1135	-1.368	89	-0.527	70
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-312-3p	2	1332	1338	-0.152	23	-0.074	34
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-92b-3p	2	1332	1338	-0.662	81	-0.292	62
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-311-3p	2	1332	1338	-0.942	92	-0.394	72
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-92a-3p	2	1332	1338	-0.702	83	-0.308	63
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-313-3p	2	1332	1338	-0.372	53	-0.173	49
FBgn0031681	pgant5	FBtr0079026	7227	dme-miR-310-3p	2	1332	1338	-0.492	69	-0.224	56
FBgn0035375	pgant6	FBtr0072972	7227	dme-miR-31b-5p	1	23	29	-0.629	80	-0.629	88
FBgn0035375	pgant6	FBtr0072972	7227	dme-miR-31a-5p	1	23	29	-0.729	83	-0.729	90
FBgn0035375	pgant6	FBtr0072972	7227	dme-miR-252-5p	2	31	37	-0.828	85	-0.828	91
FBgn0035375	pgant6	FBtr0072972	7227	dme-miR-987-5p	1	473	479	-0.538	68	-0.003	8
FBgn0036529	pgant8	FBtr0075578	7227	dme-miR-276b-3p	2	558	564	-0.130	36	-0.056	45
FBgn0036529	pgant8	FBtr0075578	7227	dme-miR-276a-3p	2	558	564	-0.130	36	-0.056	45
FBgn0029789	PGAP1	FBtr0070847	7227	dme-miR-9b-5p	1	369	375	-0.547	59	-0.547	76
FBgn0029789	PGAP1	FBtr0070847	7227	dme-miR-9a-5p	1	369	375	-0.597	59	-0.597	76
FBgn0029789	PGAP1	FBtr0070847	7227	dme-miR-9c-5p	1	369	375	-0.547	55	-0.547	73
FBgn0031284	PGAP2	FBtr0078039	7227	dme-miR-1002-5p	1	101	107	-0.534	77	-0.524	85
FBgn0031284	PGAP2	FBtr0078039	7227	dme-miR-252-5p	1	101	107	-0.544	70	-0.533	80
FBgn0031997	PGAP5	FBtr0079588	7227	dme-miR-190-5p	1	50	56	-0.721	68	-0.721	85
FBgn0031997	PGAP5	FBtr0335190	7227	dme-miR-190-5p	1	54	60	-0.717	68	-0.717	85
FBgn0031997	PGAP5	FBtr0079587	7227	dme-miR-190-5p	1	124	130	-0.758	71	-0.758	88
FBgn0031997	PGAP5	FBtr0079588	7227	dme-miR-1006-3p	1	131	137	-0.567	65	-0.567	82
FBgn0031997	PGAP5	FBtr0079588	7227	dme-miR-10-3p	1	131	137	-0.717	76	-0.716	88
FBgn0031997	PGAP5	FBtr0335190	7227	dme-miR-1006-3p	1	135	141	-0.565	65	-0.565	81
FBgn0031997	PGAP5	FBtr0335190	7227	dme-miR-10-3p	1	135	141	-0.715	76	-0.715	88
FBgn0031997	PGAP5	FBtr0079587	7227	dme-miR-1006-3p	1	205	211	-0.517	59	-0.517	78
FBgn0031997	PGAP5	FBtr0079587	7227	dme-miR-10-3p	1	205	211	-0.667	72	-0.666	86
FBgn0031997	PGAP5	FBtr0079588	7227	dme-miR-263b-5p	1	210	216	-0.814	89	-0.711	91
FBgn0031997	PGAP5	FBtr0335190	7227	dme-miR-263b-5p	1	214	220	-0.812	89	-0.709	91
FBgn0031997	PGAP5	FBtr0079587	7227	dme-miR-263b-5p	1	284	290	-0.771	87	-0.675	90
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-13b-3p	1	26	32	-0.852	86	-0.852	90
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-6-3p	1	26	32	-0.902	87	-0.902	90
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-2b-3p	1	26	32	-0.852	86	-0.852	89
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-13a-3p	1	26	32	-0.852	86	-0.852	90
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-5-3p	1	26	32	-0.852	87	-0.852	90
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-2a-3p	1	26	32	-0.852	86	-0.852	89
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-308-3p	1	26	32	-0.852	87	-0.852	90
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-11-3p	1	26	32	-1.012	91	-1.012	93
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-2c-3p	1	26	32	-0.852	86	-0.852	89
FBgn0016053	pgc	FBtr0112519	7227	dme-miR-283-5p	2	28	34	-0.872	79	-0.872	88
FBgn0004654	Pgd	FBtr0070384	7227	dme-miR-1-3p	3	29	36	-1.441	96	-1.441	98
FBgn0004654	Pgd	FBtr0070384	7227	dme-miR-252-5p	2	88	94	-1.213	94	-1.212	97
FBgn0003076	Pgm	FBtr0075492	7227	dme-miR-304-5p	3	26	33	-1.392	97	-1.392	99
FBgn0003076	Pgm	FBtr0075492	7227	dme-let-7-5p	1	63	69	-0.579	74	-0.576	81
FBgn0037906	PGRP-LB	FBtr0082396	7227	dme-miR-210-3p.1	2	74	80	-0.998	91	-0.998	96
FBgn0037906	PGRP-LB	FBtr0082396	7227	dme-miR-8-3p	2	97	103	-0.968	92	-0.968	95
FBgn0037906	PGRP-LB	FBtr0082396	7227	dme-miR-274-5p	1	127	133	-0.573	82	-0.457	84
FBgn0037906	PGRP-LB	FBtr0082396	7227	dme-miR-137-3p	2	136	142	-1.044	86	-0.682	85
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-13a-3p	1	134	140	-0.912	89	-0.786	87
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-5-3p	1	134	140	-0.942	91	-0.810	88
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-2a-3p	1	134	140	-0.992	91	-0.851	89
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-308-3p	1	134	140	-0.882	88	-0.761	85
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-11-3p	1	134	140	-0.882	86	-0.761	82
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-2c-3p	1	134	140	-0.992	91	-0.851	89
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-13b-3p	1	134	140	-0.912	89	-0.786	87
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-6-3p	1	134	140	-0.932	88	-0.802	85
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-2b-3p	1	134	140	-0.992	91	-0.851	89
FBgn0035976	PGRP-LC	FBtr0089491	7227	dme-miR-283-5p	3	136	143	-1.548	96	-1.037	93
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-2c-3p	1	701	707	-0.712	77	-0.614	75
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-13b-3p	1	701	707	-0.632	72	-0.548	71
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-6-3p	1	701	707	-0.652	70	-0.564	69
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-2b-3p	1	701	707	-0.712	77	-0.614	75
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-13a-3p	1	701	707	-0.632	72	-0.548	71
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-5-3p	1	701	707	-0.662	75	-0.573	73
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-2a-3p	1	701	707	-0.712	77	-0.614	75
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-308-3p	1	701	707	-0.602	69	-0.522	69
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-11-3p	1	701	707	-0.602	65	-0.522	66
FBgn0035976	PGRP-LC	FBtr0089492	7227	dme-miR-283-5p	3	703	710	-1.013	85	-0.714	83
FBgn0260458	PGRP-LD	FBtr0091710	7227	dme-miR-278-3p	1	97	103	-0.324	68	-0.322	76
FBgn0033327	PGRP-SC1b	FBtr0339336	7227	dme-miR-999-3p	1	472	478	-0.473	61	-0.116	41
FBgn0004860	ph-d	FBtr0070433	7227	dme-miR-281-3p	2	400	406	-0.155	36	-0.154	55
FBgn0004860	ph-d	FBtr0070433	7227	dme-miR-iab-8-5p	1	649	655	-0.563	78	-0.558	86
FBgn0004860	ph-d	FBtr0070433	7227	dme-miR-932-5p	1	932	938	-0.249	43	-0.247	65
FBgn0004860	ph-d	FBtr0070433	7227	dme-miR-284-3p	1	1107	1113	-0.212	53	-0.202	70
FBgn0004861	ph-p	FBtr0070432	7227	dme-miR-252-5p	1	256	262	-0.409	55	-0.332	63
FBgn0004861	ph-p	FBtr0070432	7227	dme-miR-1002-5p	1	256	262	-0.359	54	-0.292	63
FBgn0004861	ph-p	FBtr0070432	7227	dme-miR-284-3p	3	554	561	-0.030	25	-0.006	17
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-981-3p	1	23	29	-0.868	86	-0.868	93
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-958-3p	1	42	48	-0.738	90	-0.738	93
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-1006-3p	1	181	187	-0.657	73	-0.654	86
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-10-3p	1	181	187	-0.797	80	-0.793	91
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-311-3p	1	231	237	-0.640	80	-0.238	57
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-92a-3p	1	231	237	-0.640	79	-0.238	56
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-313-3p	1	231	237	-0.640	80	-0.238	57
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-310-3p	1	231	237	-0.640	81	-0.238	58
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-312-3p	1	231	237	-0.640	77	-0.238	55
FBgn0039776	PH4alphaEFB	FBtr0085650	7227	dme-miR-92b-3p	1	231	237	-0.640	80	-0.238	56
FBgn0010551	Phb2	FBtr0112862	7227	dme-miR-305-5p	3	36	43	-1.729	96	-1.729	99
FBgn0010551	Phb2	FBtr0112862	7227	dme-miR-280-5p	1	130	136	-0.503	50	-0.465	72
FBgn0010551	Phb2	FBtr0112861	7227	dme-miR-277-3p	1	252	258	-0.740	72	-0.739	84
FBgn0010551	Phb2	FBtr0086614	7227	dme-miR-277-3p	1	470	476	-0.646	66	-0.641	79
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-33-5p	1	209	215	-0.173	27	-0.173	55
FBgn0264908	pHCl-1	FBtr0334972	7227	dme-miR-929-3p	1	225	231	-0.093	44	-0.079	59
FBgn0264908	pHCl-1	FBtr0334972	7227	dme-miR-969-5p	1	228	234	-0.112	41	-0.095	54
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-284-3p	1	585	591	-0.208	52	-0.140	62
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-316-5p	2	624	630	-0.659	68	-0.367	63
FBgn0264908	pHCl-1	FBtr0334976	7227	dme-miR-283-5p	2	651	657	-0.360	38	-0.360	60
FBgn0264908	pHCl-1	FBtr0334979	7227	dme-miR-4-3p	3	669	676	-1.234	93	-0.624	82
